epoch,classification_loss,adversarial_loss,entropy_loss,source_accuracy,target_accuracy,feature_extractor_grad_norm,classifier_grad_norm,discriminator_grad_norm
24,1.9434268906712533,0.0,0.0,56.666666666666664,27.87878787878788,1.613568606213591,0.5811858665541466,0.0
25,1.937579669058323,0.0,0.0,55.45454545454545,23.333333333333332,1.5169339151003471,0.5597750395836034,0.0
26,1.9258323088288307,0.0,0.0,56.666666666666664,26.666666666666668,1.3423520692839064,0.5312723231866034,0.0
27,1.9177447572350501,0.0,0.0,54.24242424242424,25.151515151515152,1.5125723809081193,0.5732913509872408,0.0
28,1.9308169215917588,0.0,0.0,57.57575757575758,25.757575757575758,1.4711021331316343,0.574518337792411,0.0
29,1.9133557230234146,0.0,0.0,57.57575757575758,30.303030303030305,1.3478436025541085,0.5339671144177306,0.0
30,1.9142487958073615,0.0,0.0,58.18181818181818,28.181818181818183,1.336789380702427,0.5476223061554403,0.0
31,1.9128394052386284,0.0,0.0,58.78787878787879,29.09090909090909,1.4424717063878323,0.5609393275993638,0.0
32,1.9114019945263863,0.0,0.0,57.27272727272727,31.818181818181817,1.4792856988163374,0.549353903660625,0.0
33,1.9099502682685852,0.0,0.0,56.96969696969697,26.060606060606062,1.3931191837070653,0.556681366437385,0.0
34,1.9079881340265274,0.0,0.0,59.09090909090909,30.0,1.336948085990373,0.531914772603159,0.0
35,1.9040406867861748,0.0,0.0,58.484848484848484,29.393939393939394,1.381609913165211,0.5596428803173337,0.0
36,1.9023244246840476,0.0,0.0,57.27272727272727,28.181818181818183,1.394639586959449,0.55500700326009,0.0
37,1.9076211020350455,0.0,0.0,59.39393939393939,30.0,1.3560241694231938,0.5568803651161471,0.0
38,1.906217972934246,0.0,0.0,54.54545454545455,26.363636363636363,1.5608030582535657,0.5598426257263116,0.0
39,1.8982578173279763,0.0,0.0,58.484848484848484,29.696969696969695,1.4163782527667972,0.5474890175489786,0.0
40,1.9016108199954034,0.0,0.0,56.96969696969697,28.181818181818183,1.344494226055952,0.5455576005459842,0.0
41,1.8952332958579063,0.0,0.0,56.06060606060606,26.96969696969697,1.419413728881781,0.555985976183161,0.0
42,1.9019772067666054,0.0,0.0,61.21212121212121,30.0,1.4445820973676673,0.5577880472126427,0.0
43,1.888671486079693,0.0,0.0,58.18181818181818,30.0,1.34788368211457,0.5511624651239542,0.0
44,1.8913104966282845,0.0,0.0,55.15151515151515,27.272727272727273,1.3482649761684833,0.5452331366582426,0.0
45,1.8910092443227768,0.0,0.0,59.09090909090909,29.393939393939394,1.352006986170117,0.5604632772578825,0.0
46,1.899239182472229,0.0,0.0,55.45454545454545,24.848484848484848,1.2664005690212998,0.5374629276712847,0.0
47,1.8919470012187958,0.0,0.0,58.18181818181818,26.363636363636363,1.459902157451914,0.555238939116294,0.0
48,1.8888250231742858,0.0,0.0,56.06060606060606,26.96969696969697,1.3770434828414324,0.5780878038532277,0.0
49,1.8876422062516212,0.0,0.0,57.878787878787875,28.484848484848484,1.390925621729004,0.5527564651872,0.0
50,1.8925299778580666,0.0,0.0,56.666666666666664,28.484848484848484,1.375257794215612,0.5670214200796375,0.0
51,1.889719870686531,0.0,0.0,60.0,28.181818181818183,1.4561603678672377,0.5601189568214011,0.0
52,1.882213932275772,0.0,0.0,59.696969696969695,26.666666666666668,1.2177125633921084,0.5485509467246229,0.0
53,1.8862530976533889,0.0,0.0,60.0,30.0,1.3872986227472366,0.5753032584271804,0.0
54,1.875483176112175,0.0,0.0,57.57575757575758,26.363636363636363,1.3295541581920287,0.5429937091546262,0.0
55,1.8775554403662682,0.0,0.0,58.78787878787879,29.09090909090909,1.29480831328408,0.5579926124209283,0.0
56,1.8904672786593437,0.0,0.0,59.09090909090909,29.696969696969695,1.4336031002754002,0.5634069141914433,0.0
57,1.8798597022891044,0.0,0.0,59.696969696969695,30.90909090909091,1.3253526675192497,0.5485006773891727,0.0
58,1.8703811466693878,0.0,0.0,58.78787878787879,30.303030303030305,1.2919386751086777,0.5498701242618167,0.0
59,1.8775112986564637,0.0,0.0,55.15151515151515,27.272727272727273,1.311863293588575,0.5722723922048384,0.0
60,1.8715480983257293,0.0,0.0,59.39393939393939,24.545454545454547,1.2538091940766987,0.5376775355699243,0.0
61,1.8803539872169495,0.0,0.0,57.57575757575758,26.363636363636363,1.3287067490324036,0.5512695140372625,0.0
62,1.8723162025213242,0.0,0.0,59.696969696969695,29.696969696969695,1.323424433967039,0.5465673460263937,0.0
63,1.8722010850906372,0.0,0.0,59.09090909090909,30.303030303030305,1.412416840200088,0.54910365436928,0.0
64,1.8702808141708374,0.0,0.0,58.18181818181818,30.606060606060606,1.2704660608025802,0.5402963494056178,0.0
65,1.8664305657148361,0.0,0.0,60.60606060606061,30.90909090909091,1.3002386815113238,0.5432789414233862,0.0
66,1.869915434718132,0.0,0.0,58.18181818181818,31.21212121212121,1.389084595563053,0.5653302367538825,0.0
67,1.8633398830890655,0.0,0.0,56.666666666666664,31.515151515151516,1.3420417868335934,0.5529890416202474,0.0
68,1.8629015326499938,0.0,0.0,60.0,30.606060606060606,1.3060199118958096,0.5394629484695865,0.0
69,1.8659568592905997,0.0,0.0,57.878787878787875,29.696969696969695,1.328422809193143,0.5646313698353127,0.0
70,1.8687193885445594,0.0,0.0,58.18181818181818,30.303030303030305,1.292920061220776,0.5379722238145646,0.0
71,1.8668101638555528,0.0,0.0,60.303030303030305,30.0,1.2774573583986004,0.5506246938727958,0.0
72,1.863550841808319,0.0,0.0,58.18181818181818,29.09090909090909,1.315486856217337,0.5565074827361585,0.0
73,1.8563178405165672,0.0,0.0,58.484848484848484,30.303030303030305,1.366201204019763,0.5650755105618922,0.0
74,1.854978470504284,0.0,0.0,59.09090909090909,31.21212121212121,1.3222507276438829,0.5309823575428498,0.0
75,1.8573331549763679,0.0,0.0,55.75757575757576,27.272727272727273,1.290455390023955,0.5470508096728326,0.0
76,1.8632738947868348,0.0,0.0,59.696969696969695,30.606060606060606,1.4578782315791599,0.5650942646282188,0.0
77,1.8585659220814705,0.0,0.0,59.09090909090909,29.09090909090909,1.3941254112663852,0.5474246772206077,0.0
78,1.849462276697159,0.0,0.0,60.60606060606061,27.87878787878788,1.304718072742244,0.5447485649511723,0.0
79,1.8467242240905761,0.0,0.0,59.09090909090909,30.606060606060606,1.317466513475824,0.549748267080447,0.0
80,1.8545951157808305,0.0,0.0,58.484848484848484,29.696969696969695,1.3574877513686394,0.5665952928477117,0.0
81,1.8569973692297936,0.0,0.0,57.878787878787875,33.03030303030303,1.2985828759393305,0.5521433703622656,0.0
82,1.8537562370300293,0.0,0.0,62.121212121212125,31.21212121212121,1.375235700573396,0.5645456368076547,0.0
83,1.8547298595309258,0.0,0.0,60.0,27.575757575757574,1.3320393942867441,0.5538217655135557,0.0
84,1.8576546728610992,0.0,0.0,58.78787878787879,30.303030303030305,1.3110776303016631,0.5697548720658425,0.0
85,1.8483810693025589,0.0,0.0,59.39393939393939,29.09090909090909,1.312454901139849,0.567154460571927,0.0
86,1.8528470933437347,0.0,0.0,60.0,31.515151515151516,1.3715388642311468,0.5580724164014846,0.0
87,1.8475117221474648,0.0,0.0,61.515151515151516,29.09090909090909,1.3141099935517206,0.5394659074049766,0.0
88,1.8470746278762817,0.0,0.0,61.21212121212121,28.78787878787879,1.1991121450433542,0.5310271899564883,0.0
89,1.848849818110466,0.0,0.0,62.121212121212125,30.606060606060606,1.3308666865053005,0.5511045022405352,0.0
90,1.8450801119208335,0.0,0.0,58.484848484848484,28.78787878787879,1.2604900307249882,0.5305320828555163,0.0
91,1.844420386850834,0.0,0.0,60.90909090909091,29.696969696969695,1.271261134102556,0.5452926829715766,0.0
92,1.8456244960427284,0.0,0.0,58.78787878787879,31.818181818181817,1.3100878218443106,0.5290682648260419,0.0
93,1.8410552471876145,0.0,0.0,60.90909090909091,30.606060606060606,1.2005968522938362,0.5480894639630154,0.0
94,1.8391914293169975,0.0,0.0,61.21212121212121,26.96969696969697,1.2239254753345135,0.5323872902036195,0.0
95,1.8444439962506294,0.0,0.0,59.696969696969695,31.818181818181817,1.3062729574970033,0.5505359417212866,0.0
96,1.8368989750742912,0.0,0.0,61.21212121212121,33.93939393939394,1.233716440636258,0.5378922645585043,0.0
97,1.8378194093704223,0.0,0.0,60.60606060606061,30.0,1.2492893243145384,0.5376890452076587,0.0
98,1.8373527631163598,0.0,0.0,58.78787878787879,31.21212121212121,1.2615497394941204,0.5158334557803338,0.0
99,1.8416204661130906,0.0,0.0,57.878787878787875,29.09090909090909,1.3235423255233358,0.532501519726242,0.0
100,1.834781314432621,0.0,0.0,63.333333333333336,30.0,1.230933622577256,0.5266689878126198,0.0
101,1.835250635445118,0.0,0.0,61.21212121212121,31.515151515151516,1.2748220605773004,0.5657673688097773,0.0
102,1.8385133758187293,0.0,0.0,59.39393939393939,33.03030303030303,1.2616854905328554,0.5529114058204658,0.0
103,1.8321427449584007,0.0,0.0,61.81818181818182,32.42424242424242,1.2094157801945888,0.540658124935194,0.0
104,1.8300891056656838,0.0,0.0,61.21212121212121,29.696969696969695,1.2383558182215062,0.5389827943339922,0.0
105,1.83047808855772,0.0,0.0,60.0,30.303030303030305,1.3019243837263348,0.5496731550656804,0.0
106,1.833409669995308,0.0,0.0,61.515151515151516,30.0,1.318153311957961,0.5569059755500047,0.0
107,1.8271775230765344,0.0,0.0,61.515151515151516,33.03030303030303,1.251815823985167,0.530471324997621,0.0
108,1.8353193789720534,0.0,0.0,57.878787878787875,27.272727272727273,1.3175338932237373,0.5374407795745517,0.0
109,1.8303299143910408,0.0,0.0,61.515151515151516,30.0,1.2336907775097568,0.5276289357214448,0.0
110,1.8216954603791238,0.0,0.0,62.121212121212125,28.181818181818183,1.1967197770463827,0.5250885580566957,0.0
111,1.8259041473269462,0.0,0.0,60.90909090909091,32.42424242424242,1.2741838479979062,0.5527930294392569,0.0
112,1.8255107253789902,0.0,0.0,62.121212121212125,30.0,1.273457935994168,0.5414867194221775,0.0
113,1.8208933532238007,0.0,0.0,62.121212121212125,32.72727272727273,1.2633617686856122,0.5259556456879445,0.0
114,1.8201312497258186,0.0,0.0,61.515151515151516,30.90909090909091,1.2299015954787789,0.5380986844498732,0.0
115,1.8251832485198975,0.0,0.0,61.81818181818182,31.818181818181817,1.3477270582248084,0.5414813308509437,0.0
116,1.8281962424516678,0.0,0.0,61.515151515151516,31.818181818181817,1.3056648896384755,0.5364752766259036,0.0
117,1.8270884782075882,0.0,0.0,62.121212121212125,28.78787878787879,1.2838716102584802,0.5460756257028033,0.0
118,1.8307221561670304,0.0,0.0,60.303030303030305,31.515151515151516,1.3046533716225164,0.5424702413056731,0.0
119,1.8238747373223305,0.0,0.0,61.515151515151516,27.87878787878788,1.2419565145053149,0.5371170100168985,0.0
120,1.818333999812603,0.0,0.0,62.42424242424242,33.03030303030303,1.2718397205599299,0.5285730076003478,0.0
121,1.816275155544281,0.0,0.0,60.0,32.121212121212125,1.3219334540050347,0.553238707929353,0.0
122,1.8212709620594978,0.0,0.0,63.333333333333336,29.696969696969695,1.2475290798436989,0.5433260670847305,0.0
123,1.8224080085754395,0.0,0.0,63.333333333333336,28.484848484848484,1.255349219184299,0.5368164587950497,0.0
124,1.8211015328764915,0.0,0.0,61.21212121212121,31.21212121212121,1.2163285197756355,0.5333047547363025,0.0
125,1.8167568251490593,0.0,0.0,61.21212121212121,27.87878787878788,1.3784586588996184,0.5383150030101592,0.0
126,1.8201317355036735,0.0,0.0,59.39393939393939,30.90909090909091,1.2597912700128453,0.5456185585776512,0.0
127,1.817609429359436,0.0,0.0,61.515151515151516,29.393939393939394,1.2721659683122009,0.5311517297559301,0.0
128,1.816041925549507,0.0,0.0,61.81818181818182,33.333333333333336,1.3197484570078628,0.5324044622091766,0.0
129,1.819860677421093,0.0,0.0,61.81818181818182,28.181818181818183,1.2891209063752538,0.5450298471420982,0.0
130,1.817640133202076,0.0,0.0,63.93939393939394,31.515151515151516,1.2293135712824816,0.5347870764597402,0.0
131,1.813739638030529,0.0,0.0,63.03030303030303,27.272727272727273,1.2765062051868026,0.5342192791531504,0.0
132,1.8129454404115677,0.0,0.0,62.42424242424242,31.21212121212121,1.239103957871364,0.5137163985092001,0.0
133,1.8104135289788246,0.0,0.0,63.63636363636363,29.09090909090909,1.283985191019457,0.5273320290624468,0.0
134,1.8138975858688355,0.0,0.0,62.121212121212125,31.515151515151516,1.299460585249042,0.5445613016919393,0.0
135,1.8076864331960678,0.0,0.0,62.42424242424242,30.90909090909091,1.2217422929979953,0.5309811984077727,0.0
136,1.8104256123304368,0.0,0.0,63.03030303030303,28.181818181818183,1.1780229156818176,0.5351000400121804,0.0
137,1.8118272677063942,0.0,0.0,62.121212121212125,29.393939393939394,1.2080071945131787,0.538454353665636,0.0
138,1.805571961402893,0.0,0.0,61.21212121212121,30.90909090909091,1.1589489536578854,0.5057343029673554,0.0
139,1.804135686159134,0.0,0.0,60.303030303030305,29.393939393939394,1.2306772926666956,0.5289889548091494,0.0
140,1.8004180118441582,0.0,0.0,61.21212121212121,31.21212121212121,1.2345042993858957,0.521580218175164,0.0
141,1.8052747279405594,0.0,0.0,63.333333333333336,30.303030303030305,1.193703612741495,0.5301329722456046,0.0
142,1.8038389563560486,0.0,0.0,62.121212121212125,27.272727272727273,1.2814769382430309,0.5352946093442194,0.0
143,1.799811640381813,0.0,0.0,60.90909090909091,28.181818181818183,1.2215095981964683,0.5114820053549399,0.0
144,1.8029363483190537,0.0,0.0,61.515151515151516,29.09090909090909,1.246461151333843,0.5249884494507665,0.0
145,1.8018546417355537,0.0,0.0,61.81818181818182,30.303030303030305,1.2258427054393195,0.5338955044354368,0.0
146,1.7999726697802543,0.0,0.0,62.121212121212125,29.393939393939394,1.258284182369631,0.5235185073282602,0.0
147,1.8006947472691537,0.0,0.0,62.72727272727273,29.696969696969695,1.2570803879460215,0.5325071765288459,0.0
148,1.8050363287329674,0.0,0.0,62.42424242424242,27.272727272727273,1.165540980089899,0.5073804086737096,0.0
149,1.802264180779457,0.0,0.0,63.93939393939394,29.393939393939394,1.2601556417369786,0.5221330068151983,0.0
150,1.8028585851192473,0.0,0.0,63.03030303030303,24.848484848484848,1.2052620175011517,0.5200697277176356,0.0
151,1.8000322565436364,0.0,0.0,62.72727272727273,30.0,1.2829386227712645,0.528206879221589,0.0
152,1.8001615539193154,0.0,0.0,61.515151515151516,29.393939393939394,1.2831868201481478,0.532703949744412,0.0
153,1.796203763782978,0.0,0.0,63.03030303030303,30.90909090909091,1.2778668996119598,0.5317154915949461,0.0
154,1.80145583152771,0.0,0.0,63.93939393939394,31.21212121212121,1.2727045601835276,0.5485419517653829,0.0
155,1.7998217672109604,0.0,0.0,63.93939393939394,29.696969696969695,1.1884528968701964,0.5087693522849894,0.0
156,1.8017715245485306,0.0,0.0,61.515151515151516,31.21212121212121,1.2863136877500805,0.5420855375974554,0.0
157,1.8053313970565796,0.0,0.0,64.54545454545455,26.666666666666668,1.2230801581961215,0.5336120011015555,0.0
158,1.7972641929984092,0.0,0.0,60.60606060606061,29.09090909090909,1.2384030604772598,0.5191332680132177,0.0
159,1.8011774450540543,0.0,0.0,62.121212121212125,29.393939393939394,1.2057718738370586,0.5303494538500642,0.0
160,1.8003084450960158,0.0,0.0,60.60606060606061,28.78787878787879,1.2245049203636718,0.5324402904302229,0.0
161,1.7957942485809326,0.0,0.0,62.42424242424242,29.393939393939394,1.1947199939167776,0.5229083736232697,0.0
162,1.793714563548565,0.0,0.0,61.515151515151516,29.393939393939394,1.243289116093122,0.5166845743786241,0.0
163,1.7975477293133735,0.0,0.0,62.72727272727273,31.818181818181817,1.2272884513897062,0.5088892853502085,0.0
164,1.7996733039617538,0.0,0.0,65.15151515151516,30.0,1.2253829757532653,0.5191585865721167,0.0
165,1.7917059734463692,0.0,0.0,62.121212121212125,27.272727272727273,1.1969158711214911,0.5140360839400023,0.0
166,1.7967809587717056,0.0,0.0,61.21212121212121,24.242424242424242,1.1392021012829985,0.5214116334292775,0.0
167,1.7959651365876197,0.0,0.0,62.72727272727273,26.363636363636363,1.2885419471357964,0.5468591500834108,0.0
168,1.7942357197403909,0.0,0.0,62.72727272727273,33.333333333333336,1.21454917353872,0.51494583846381,0.0
169,1.7936251387000084,0.0,0.0,62.121212121212125,33.03030303030303,1.1923503825349677,0.5147931481124729,0.0
170,1.7903937980532647,0.0,0.0,63.03030303030303,30.90909090909091,1.2768062544869427,0.5189867707239058,0.0
