epoch,classification_loss,adversarial_loss,entropy_loss,source_accuracy,target_accuracy,feature_extractor_grad_norm,classifier_grad_norm,discriminator_grad_norm
35,1.90578203946352,0.0,0.0,54.54545454545455,22.12121212121212,1.3241584851164934,0.6154149744328458,0.0
36,1.90939751714468,0.0,0.0,56.36363636363637,23.636363636363637,1.379724371377233,0.6021717359578507,0.0
37,1.9028713166713715,0.0,0.0,55.75757575757576,20.606060606060606,1.2599633317604173,0.6000408736179192,0.0
38,1.902135568857193,0.0,0.0,56.96969696969697,23.939393939393938,1.2919670197311441,0.5959477865690398,0.0
39,1.9080391988158225,0.0,0.0,56.666666666666664,23.333333333333332,1.3244457340142288,0.6066692298410044,0.0
40,1.8971012979745865,0.0,0.0,57.27272727272727,22.424242424242426,1.2848116323025605,0.5974732748351094,0.0
41,1.897417278587818,0.0,0.0,55.75757575757576,24.545454545454547,1.3247226647533394,0.581441499841498,0.0
42,1.9017517030239106,0.0,0.0,55.75757575757576,24.242424242424242,1.329210444697814,0.6152311641146976,0.0
43,1.8942837446928025,0.0,0.0,56.06060606060606,24.848484848484848,1.3007117756329991,0.609676257025642,0.0
44,1.9011465892195702,0.0,0.0,56.96969696969697,23.333333333333332,1.3015969208988494,0.6040996530677835,0.0
45,1.888664834201336,0.0,0.0,58.18181818181818,24.242424242424242,1.2872835926460895,0.6076402110344694,0.0
46,1.887056301534176,0.0,0.0,56.36363636363637,28.181818181818183,1.3198477827262085,0.6005008014119665,0.0
47,1.884291835129261,0.0,0.0,55.45454545454545,24.242424242424242,1.238902070539479,0.5952157643300616,0.0
48,1.8844768673181533,0.0,0.0,58.18181818181818,23.939393939393938,1.3135282078015937,0.5922575619579356,0.0
49,1.8910564303398132,0.0,0.0,55.15151515151515,23.939393939393938,1.2770586224891944,0.5934291809363177,0.0
50,1.8804939165711403,0.0,0.0,56.36363636363637,24.545454545454547,1.2186765533359023,0.5985109325733766,0.0
51,1.8829180493950843,0.0,0.0,57.27272727272727,23.636363636363637,1.3584461606871279,0.6087633605476681,0.0
52,1.8857552796602248,0.0,0.0,54.24242424242424,26.363636363636363,1.2736176874881466,0.5928023405380384,0.0
53,1.878118759393692,0.0,0.0,58.18181818181818,25.757575757575758,1.2652826892068636,0.5991655978797199,0.0
54,1.8740926057100296,0.0,0.0,60.90909090909091,24.848484848484848,1.2580158825376846,0.6092223046583175,0.0
55,1.8766778364777565,0.0,0.0,56.96969696969697,23.636363636363637,1.2840061110223948,0.6199631895459268,0.0
56,1.8829120457172395,0.0,0.0,57.57575757575758,26.060606060606062,1.3298561307574503,0.6299389465555366,0.0
57,1.8643152058124541,0.0,0.0,56.666666666666664,22.727272727272727,1.2483424852092402,0.5947513037814358,0.0
58,1.8733534708619117,0.0,0.0,58.78787878787879,24.545454545454547,1.2637923238225253,0.6252081960662429,0.0
59,1.8776681080460549,0.0,0.0,59.39393939393939,23.636363636363637,1.3804278142007789,0.6298350446515772,0.0
60,1.8767718851566315,0.0,0.0,56.96969696969697,23.939393939393938,1.2493886065489843,0.616843882421092,0.0
61,1.8668009057641028,0.0,0.0,57.57575757575758,21.818181818181817,1.3236085108753348,0.5958897563752111,0.0
62,1.8724693402647972,0.0,0.0,57.57575757575758,23.939393939393938,1.2587231914155304,0.5993808889550466,0.0
63,1.8606638684868813,0.0,0.0,58.484848484848484,25.151515151515152,1.3120952878046084,0.6138848804480562,0.0
64,1.8708731189370156,0.0,0.0,57.27272727272727,23.636363636363637,1.315818059915952,0.6047818973308016,0.0
65,1.856338632106781,0.0,0.0,58.78787878787879,26.060606060606062,1.2159494970623155,0.5832263251972696,0.0
66,1.8599896475672721,0.0,0.0,59.39393939393939,28.181818181818183,1.2569923995554872,0.5932806891304596,0.0
67,1.8652021273970605,0.0,0.0,57.27272727272727,26.666666666666668,1.3382658807621204,0.6223998002451319,0.0
68,1.8650479182600974,0.0,0.0,57.57575757575758,26.060606060606062,1.2306819232199941,0.6056960564982719,0.0
69,1.8585477843880653,0.0,0.0,56.96969696969697,23.939393939393938,1.3670336635048614,0.6127360258162539,0.0
70,1.861531288921833,0.0,0.0,58.78787878787879,24.242424242424242,1.2899973943266725,0.5990803906914087,0.0
71,1.8592159658670426,0.0,0.0,60.0,22.424242424242426,1.290904281629887,0.598378256529131,0.0
72,1.8526153162121772,0.0,0.0,57.27272727272727,27.87878787878788,1.3023678403174135,0.6062905058706745,0.0
73,1.8632210671901703,0.0,0.0,57.878787878787875,26.96969696969697,1.2867332842426185,0.6013593137904262,0.0
74,1.8577786669135095,0.0,0.0,60.60606060606061,24.242424242424242,1.2787147857516659,0.6035297027710096,0.0
75,1.8577560499310493,0.0,0.0,54.24242424242424,25.454545454545453,1.2573504370308128,0.5984696613547109,0.0
76,1.8561777219176292,0.0,0.0,57.27272727272727,22.12121212121212,1.286154154903874,0.6121520119984978,0.0
77,1.8500712618231774,0.0,0.0,60.303030303030305,23.939393939393938,1.3184417605970133,0.6080478239462573,0.0
78,1.8525242269039155,0.0,0.0,61.21212121212121,27.575757575757574,1.1920217728940798,0.5686353733195574,0.0
79,1.8488926142454147,0.0,0.0,57.27272727272727,23.333333333333332,1.2276147357104454,0.5852315276805411,0.0
80,1.8468699783086777,0.0,0.0,60.303030303030305,24.848484848484848,1.240590028157435,0.5832309347849963,0.0
81,1.848015934228897,0.0,0.0,59.696969696969695,27.575757575757574,1.1968397277209968,0.5801676874641116,0.0
82,1.8476868584752082,0.0,0.0,59.39393939393939,25.151515151515152,1.2358711181625597,0.5835392646955717,0.0
83,1.846933689713478,0.0,0.0,63.333333333333336,26.363636363636363,1.254335468705449,0.5799530452247896,0.0
84,1.8435591146349908,0.0,0.0,60.60606060606061,28.181818181818183,1.252389508740263,0.601728363428255,0.0
85,1.8417070835828782,0.0,0.0,58.18181818181818,23.333333333333332,1.2663603012575364,0.5756637860903917,0.0
86,1.845726190507412,0.0,0.0,60.60606060606061,26.666666666666668,1.2951566112963273,0.6105088536263902,0.0
87,1.8424772754311562,0.0,0.0,58.484848484848484,23.939393939393938,1.3113873685947082,0.6056113720581963,0.0
88,1.8360807418823242,0.0,0.0,59.696969696969695,23.939393939393938,1.2432321907997843,0.593853172601886,0.0
89,1.8364167675375938,0.0,0.0,60.60606060606061,23.939393939393938,1.229147853431067,0.5953464587739188,0.0
90,1.8313352003693582,0.0,0.0,59.39393939393939,24.242424242424242,1.260450088592758,0.5896132470601979,0.0
91,1.8344934940338136,0.0,0.0,60.0,26.060606060606062,1.2470176814884824,0.5999921461974775,0.0
92,1.8388630121946334,0.0,0.0,61.81818181818182,25.151515151515152,1.3150999261565945,0.6075250514506322,0.0
93,1.832182490825653,0.0,0.0,60.60606060606061,26.666666666666668,1.2081888783137358,0.5891434315280122,0.0
94,1.835876777768135,0.0,0.0,58.18181818181818,25.454545454545453,1.3078985865545352,0.6059482087627246,0.0
95,1.832781432569027,0.0,0.0,58.78787878787879,25.454545454545453,1.2706265476732017,0.599661160386868,0.0
96,1.8340904638171196,0.0,0.0,57.878787878787875,26.363636363636363,1.2289451908114695,0.573999861404366,0.0
97,1.8305424362421037,0.0,0.0,59.39393939393939,24.242424242424242,1.2832385655663778,0.610593301222888,0.0
98,1.8341692179441451,0.0,0.0,59.39393939393939,26.96969696969697,1.3126856570137482,0.603040953634255,0.0
99,1.8252703830599786,0.0,0.0,57.878787878787875,27.575757575757574,1.2088238413910588,0.5908626738391609,0.0
100,1.8280836805701255,0.0,0.0,59.696969696969695,23.636363636363637,1.2670709823437136,0.5962617162178351,0.0
101,1.8249605774879456,0.0,0.0,60.90909090909091,27.272727272727273,1.2228206039843377,0.597444052843157,0.0
102,1.8287626191973687,0.0,0.0,61.21212121212121,26.363636363636363,1.2249848350979442,0.6015570015934236,0.0
103,1.824360255897045,0.0,0.0,60.60606060606061,26.96969696969697,1.196380229170406,0.5967294087450805,0.0
104,1.8297742053866386,0.0,0.0,59.696969696969695,24.545454545454547,1.1739692819688152,0.5840809945067849,0.0
105,1.8279393404722213,0.0,0.0,57.878787878787875,26.363636363636363,1.2037743546870203,0.5981938526194228,0.0
106,1.8228329345583916,0.0,0.0,59.39393939393939,23.636363636363637,1.2105829611426275,0.57059156725324,0.0
107,1.8234696596860887,0.0,0.0,60.0,25.454545454545453,1.3092470387023538,0.5941749873817398,0.0
108,1.8257709458470344,0.0,0.0,56.36363636363637,25.151515151515152,1.2693109871059052,0.5984773315081235,0.0
109,1.820978233218193,0.0,0.0,59.696969696969695,26.363636363636363,1.1883695725688537,0.5657099331556925,0.0
110,1.823501704633236,0.0,0.0,56.96969696969697,23.636363636363637,1.2281472396791537,0.5819724836197712,0.0
111,1.8214408308267593,0.0,0.0,57.57575757575758,28.181818181818183,1.2128399794091762,0.5862866816301372,0.0
112,1.819932360947132,0.0,0.0,60.90909090909091,24.545454545454547,1.2323872156601172,0.5736670280266329,0.0
113,1.820436042547226,0.0,0.0,60.60606060606061,26.060606060606062,1.1971627082074254,0.564649711124602,0.0
114,1.8152555480599404,0.0,0.0,59.696969696969695,25.757575757575758,1.2462784131221247,0.5861245075865874,0.0
115,1.8141699358820915,0.0,0.0,60.303030303030305,24.545454545454547,1.2236647575358226,0.5667270389189485,0.0
116,1.8131971880793571,0.0,0.0,61.81818181818182,23.939393939393938,1.276429006329735,0.5701195777079594,0.0
117,1.8164571523666382,0.0,0.0,59.09090909090909,25.151515151515152,1.2460797618442387,0.5670760705561266,0.0
118,1.8122940704226493,0.0,0.0,58.78787878787879,23.333333333333332,1.1968059653897338,0.5718754078279612,0.0
119,1.818740113079548,0.0,0.0,56.96969696969697,26.96969696969697,1.208739627537407,0.561605386382324,0.0
120,1.8097859486937522,0.0,0.0,58.18181818181818,26.666666666666668,1.2061180064936239,0.5676525039669873,0.0
121,1.8119205951690673,0.0,0.0,61.21212121212121,23.939393939393938,1.1843620004063957,0.5748579092417822,0.0
122,1.8052245780825615,0.0,0.0,60.0,24.545454545454547,1.163470180970243,0.5486916365087754,0.0
123,1.810819724202156,0.0,0.0,60.60606060606061,24.545454545454547,1.1561563001838437,0.5517919059910595,0.0
124,1.8028306752443313,0.0,0.0,57.57575757575758,25.757575757575758,1.1496786463858002,0.5404642806825497,0.0
125,1.809756563603878,0.0,0.0,61.515151515151516,26.060606060606062,1.2151669778199667,0.5881513378671859,0.0
126,1.8052042886614799,0.0,0.0,61.21212121212121,30.0,1.2317315605535182,0.5697982210827196,0.0
127,1.8074398681521415,0.0,0.0,60.60606060606061,28.484848484848484,1.2154335984954217,0.5683967095644382,0.0
128,1.8066866248846054,0.0,0.0,61.21212121212121,25.757575757575758,1.2325595927229156,0.5677220935428688,0.0
129,1.8088385134935379,0.0,0.0,60.60606060606061,27.272727272727273,1.16889182599842,0.5582676790930476,0.0
130,1.8055493906140327,0.0,0.0,58.484848484848484,24.242424242424242,1.209642536234927,0.5635985302189944,0.0
131,1.8056763917207719,0.0,0.0,60.303030303030305,27.575757575757574,1.2798317197586855,0.5601311893781388,0.0
132,1.8049401611089706,0.0,0.0,57.57575757575758,31.818181818181817,1.2473618791283745,0.5882432151833903,0.0
133,1.8010308787226676,0.0,0.0,59.696969696969695,27.87878787878788,1.2121892351720978,0.5558765994953635,0.0
134,1.7999631822109223,0.0,0.0,60.303030303030305,29.393939393939394,1.1912304662518465,0.5601331299859662,0.0
135,1.7976897343993188,0.0,0.0,57.878787878787875,27.272727272727273,1.1955688106874554,0.5555366109449922,0.0
136,1.7962179064750672,0.0,0.0,60.60606060606061,28.181818181818183,1.1822797429864518,0.5604233751312343,0.0
137,1.7949840322136879,0.0,0.0,59.39393939393939,24.545454545454547,1.2648662898797436,0.5610873893525674,0.0
138,1.7993894889950752,0.0,0.0,60.0,24.848484848484848,1.2701091160691615,0.5761249817612065,0.0
139,1.7966818004846572,0.0,0.0,59.39393939393939,30.0,1.2178336689187534,0.582479638785045,0.0
140,1.7912851095199585,0.0,0.0,58.78787878787879,26.060606060606062,1.231018197660704,0.5665510812700009,0.0
141,1.7989754363894463,0.0,0.0,61.81818181818182,27.575757575757574,1.157399553539766,0.5464160279212392,0.0
142,1.7939334467053414,0.0,0.0,61.21212121212121,26.666666666666668,1.2231300377806515,0.563007158027008,0.0
143,1.796742881834507,0.0,0.0,59.09090909090909,26.666666666666668,1.227568260832723,0.5611874123640068,0.0
144,1.7924355775117875,0.0,0.0,57.878787878787875,26.96969696969697,1.215477240548818,0.5597105696791213,0.0
145,1.7925261050462722,0.0,0.0,57.27272727272727,28.181818181818183,1.1867229176705574,0.5552331357090499,0.0
146,1.7981068447232247,0.0,0.0,60.0,26.96969696969697,1.1877291715739213,0.5496771948124766,0.0
147,1.7915984109044074,0.0,0.0,60.90909090909091,24.545454545454547,1.2464148849098657,0.562856375773665,0.0
148,1.7904308423399926,0.0,0.0,59.09090909090909,27.575757575757574,1.2379231148416356,0.5693910236754703,0.0
149,1.7849881812930106,0.0,0.0,60.90909090909091,27.575757575757574,1.1681410454917847,0.5581639447932865,0.0
150,1.7860604718327522,0.0,0.0,60.0,27.575757575757574,1.196692618045533,0.5417567450294957,0.0
151,1.7916299670934677,0.0,0.0,60.303030303030305,27.272727272727273,1.237045638417533,0.5675496871813624,0.0
152,1.7872324198484422,0.0,0.0,60.0,29.09090909090909,1.2087342082275576,0.5602786623024464,0.0
153,1.7845252111554146,0.0,0.0,59.09090909090909,29.09090909090909,1.2186287443746406,0.5596635685180971,0.0
154,1.786822545528412,0.0,0.0,60.60606060606061,27.272727272727273,1.247176640617885,0.5599649096998329,0.0
