epoch,classification_loss,adversarial_loss,source_accuracy,target_accuracy,feature_extractor_grad_norm,classifier_grad_norm,discriminator_grad_norm
1,2.281912994384766,0.6939939141273499,20.0,15.151515151515152,0.231661580261496,0.23234452090620472,0.025432057264594805
2,2.2449928492307665,0.6864477850496769,26.363636363636363,18.181818181818183,0.3975707696163855,0.27093724159766447,0.06765253932083438
3,2.213130509853363,0.6931447297334671,31.21212121212121,22.12121212121212,0.5054180259181005,0.35512697167371965,6.692599560808319e-05
4,2.1690940082073213,0.6931453660130501,42.42424242424242,19.393939393939394,0.7374101373944482,0.42871954117399724,4.0236596200266964e-05
5,2.109630873799324,0.6931453377008439,41.81818181818182,24.545454545454547,0.9719058380879494,0.4538712864483868,4.624415862200409e-05
6,2.0694993644952775,0.6931466788053513,47.27272727272727,23.333333333333332,1.3605856931342113,0.5097297496150396,1.508067696698545e-05
7,2.0542669221758842,0.693146912008524,44.24242424242424,22.727272727272727,1.3991226997648885,0.5395793275357338,9.087604979779055e-06
8,2.033376483619213,0.6931467793881894,48.78787878787879,22.424242424242426,1.4068593616858074,0.5360893888809609,1.2235783537349832e-05
9,2.021983930468559,0.693147012591362,49.696969696969695,26.666666666666668,1.3518838804417816,0.5536065609758178,7.9910862137692e-06
10,2.0045151039958,0.6931471414864063,50.303030303030305,20.0,1.4542753608505514,0.5969593845133325,5.296456167280574e-06
11,2.003435517847538,0.6931471720337867,51.21212121212121,23.03030303030303,1.3985052775516473,0.569264755309059,4.606295012447196e-06
12,1.9929228737950324,0.6931471824645996,50.0,21.21212121212121,1.4785535127353517,0.5732748426523936,2.957329630049613e-06
13,1.9845544964075088,0.6931471727788449,52.72727272727273,22.12121212121212,1.474455851958265,0.582612797154855,3.560330369060503e-06
14,1.973697616159916,0.6931471049785614,51.81818181818182,23.03030303030303,1.34922404824315,0.5838346862260662,3.224431207716351e-06
15,1.9729871913790702,0.6931471303105354,53.63636363636363,23.333333333333332,1.4612119116341584,0.6103127084577062,2.338018106377303e-06
16,1.9721902444958688,0.693147075176239,53.333333333333336,22.424242424242426,1.432911285473779,0.5852881959815602,5.844432301166827e-06
17,1.956268098950386,0.693147138506174,54.54545454545455,23.03030303030303,1.3468016203666284,0.5870770802419313,3.6614642850235682e-06
18,1.9642328470945358,0.6931471534073352,52.42424242424242,22.12121212121212,1.2830571841598806,0.5846204569160255,3.7032935247558515e-06
19,1.9485109835863113,0.6931471884250641,53.93939393939394,22.727272727272727,1.332335680049462,0.5696663237569313,1.891412854410862e-06
20,1.9443027257919312,0.6931471824645996,55.75757575757576,26.060606060606062,1.430678908195865,0.5633062244541541,1.573528966925391e-06
21,1.9478871643543243,0.6931471981108188,52.42424242424242,21.818181818181817,1.396539125815385,0.601517324658339,2.422436346766186e-06
22,1.9447217613458634,0.6931471705436707,54.84848484848485,25.454545454545453,1.390633325910031,0.5792896322323353,2.2890346825394794e-06
23,1.9437137767672539,0.6931471705436707,55.45454545454545,23.636363636363637,1.4164443468847427,0.5704795344192936,2.7858211384962142e-06
24,1.9339278176426888,0.6931471951305866,50.60606060606061,25.151515151515152,1.3943604160083007,0.563418668570338,2.459213691467569e-06
25,1.929371151328087,0.6931471824645996,54.54545454545455,22.424242424242426,1.3458966097913858,0.5978471512658012,2.1260103075935065e-06
26,1.9305693283677101,0.6931471884250641,54.54545454545455,21.21212121212121,1.3910896926759362,0.6017570514936258,2.6228814948380768e-06
27,1.9356938570737838,0.6931472092866897,52.121212121212125,23.03030303030303,1.4547878028390995,0.5982360275427675,2.1948221811224374e-06
28,1.9247716307640075,0.6931471817195416,57.27272727272727,21.515151515151516,1.3692194359688161,0.5730718220569789,1.7289260074050868e-06
29,1.9212775737047196,0.6931471697986126,54.24242424242424,23.636363636363637,1.2889243471963199,0.5547112512667849,1.7803062824584073e-06
30,1.9213362321257592,0.6931471772491932,55.15151515151515,26.96969696969697,1.3963605209427192,0.5856873119899165,2.3904025727379775e-06
31,1.9203928887844086,0.6931471809744835,55.45454545454545,21.818181818181817,1.4301739771211373,0.5868572689548708,1.563142812749729e-06
32,1.9185008749365806,0.6931471675634384,54.84848484848485,23.333333333333332,1.353276089092411,0.5900889205237834,2.4591217872819436e-06
33,1.9176319718360901,0.6931472055613994,53.03030303030303,22.424242424242426,1.380168278356527,0.5809813100299875,3.0825046102413524e-06
34,1.9142987057566643,0.6931469850242138,56.36363636363637,21.515151515151516,1.3761814145459876,0.5786404158315549,6.798319760629643e-06
35,1.9096652954816817,0.6931471861898899,56.36363636363637,24.242424242424242,1.4762831246363433,0.5877204012652893,2.2703456854374956e-06
36,1.901760958135128,0.6931471936404705,56.36363636363637,25.454545454545453,1.3590392616121654,0.5963300727655707,2.200171388280621e-06
37,1.9054933562874794,0.6931472033262253,53.63636363636363,28.181818181818183,1.3416780996326556,0.581239691512574,2.070284073048172e-06
38,1.9030627459287643,0.6931471951305866,55.45454545454545,22.727272727272727,1.4111662502637834,0.5838320396754141,2.2901256315615767e-06
39,1.9101385429501534,0.6931472264230252,55.15151515151515,25.151515151515152,1.460687107652578,0.6194956629974278,2.2846636609517654e-06
40,1.9000342443585396,0.6931471072137356,57.57575757575758,25.151515151515152,1.3153681277823588,0.5742588533311159,3.935179639771262e-06
41,1.895832635462284,0.6931471943855285,58.18181818181818,24.848484848484848,1.318131256051355,0.5800265761468559,1.9667779259466523e-06
42,1.9012948989868164,0.6931472085416317,55.15151515151515,30.303030303030305,1.3662061866589208,0.5698437927099894,1.935403469236172e-06
43,1.8975817486643791,0.693147198855877,56.36363636363637,25.757575757575758,1.3186326888250866,0.5650151180869838,2.320539562699042e-06
44,1.8903053998947144,0.6931472100317478,57.27272727272727,28.181818181818183,1.4195736567553259,0.574861215376383,2.440410974792369e-06
45,1.884350423514843,0.6931472033262253,58.78787878787879,25.757575757575758,1.3816221506584732,0.5757370082705852,1.8255139589743343e-06
46,1.889914932847023,0.6931471765041352,56.06060606060606,24.848484848484848,1.3739355332092689,0.5818766013541354,2.1240445569713822e-06
47,1.8923213854432106,0.6931471891701222,56.96969696969697,26.666666666666668,1.3170887845756303,0.5735065835819534,2.7149364585347844e-06
48,1.8928399428725242,0.6931471884250641,58.484848484848484,23.939393939393938,1.4820248765580835,0.5827915239959511,2.9964832177439393e-06
49,1.895560199022293,0.6931471861898899,56.666666666666664,29.393939393939394,1.4012637289876884,0.5993961965785315,2.962280396223378e-06
50,1.8866948798298835,0.693147212266922,56.666666666666664,27.575757575757574,1.3980034092710618,0.5863521349957143,2.263560983582822e-06
51,1.8875813320279122,0.6931471846997738,57.878787878787875,27.272727272727273,1.3055382463378857,0.573678776582579,1.7976850744810834e-06
52,1.8823707863688468,0.6931471854448319,56.96969696969697,26.363636363636363,1.3824275965307895,0.5806774517688367,2.0165527411172436e-06
53,1.887649367749691,0.6931471966207028,58.78787878787879,27.87878787878788,1.3666702613087653,0.570394728759006,1.3899279893633505e-06
54,1.8803795367479323,0.6931472174823284,58.484848484848484,25.454545454545453,1.329108592887255,0.580751216017984,2.360855880289278e-06
55,1.881329430639744,0.6931472286581993,56.666666666666664,26.666666666666668,1.3386840856885978,0.58954859576409,2.9763401952406548e-06
56,1.8805364772677422,0.6931471526622772,57.57575757575758,26.666666666666668,1.373470686462316,0.561967978650268,5.689390030086436e-06
57,1.8830698862671853,0.6931471437215805,60.90909090909091,26.060606060606062,1.4080847054262027,0.589709264316134,3.4249161960919974e-06
58,1.8749320909380913,0.6931472010910511,60.60606060606061,26.060606060606062,1.3552992679219398,0.5820103385858303,2.1945787704089526e-06
59,1.8736472502350807,0.6931471779942513,60.60606060606061,26.96969696969697,1.2737705495721356,0.6009247960313667,4.524236534081074e-06
60,1.8708734512329102,0.693147161602974,56.36363636363637,26.060606060606062,1.2998100495355898,0.5831549442873485,2.6206361145955915e-06
61,1.8828787565231324,0.6931472420692444,58.78787878787879,25.454545454545453,1.3518719432801354,0.593752153868913,2.663807593910095e-06
62,1.8749588802456856,0.6931472331285476,56.666666666666664,27.575757575757574,1.3039658453205278,0.5899081765355254,3.0039699154743145e-06
63,1.8677689582109451,0.6931472562253476,59.39393939393939,25.757575757575758,1.254796446859972,0.5643550654360123,4.776876728908021e-06
64,1.867087583243847,0.6931472107768059,59.09090909090909,27.272727272727273,1.3315998185907554,0.5771376788744387,3.964208388840116e-06
