epoch,classification_loss,adversarial_loss,source_accuracy,target_accuracy,feature_extractor_grad_norm,classifier_grad_norm,discriminator_grad_norm
1,2.2922072529792787,0.696652652323246,14.848484848484848,16.666666666666668,0.15176781391954813,0.1406989183309623,0.03618989054968695
2,2.2568393766880037,0.6931194067001343,22.727272727272727,20.90909090909091,0.25446336718262985,0.2031487054120058,0.0008635035466542361
3,2.2300762116909025,0.6931090027093887,26.060606060606062,18.484848484848484,0.39285511345639285,0.22967550604025674,0.0008432867535117258
4,2.201928460597992,0.6930936485528946,33.93939393939394,19.09090909090909,0.4406451920554808,0.23774729629471375,0.0012362547892686556
5,2.1714254796504973,0.6853565663099289,33.63636363636363,15.757575757575758,0.7828035599750779,0.29686007248716356,0.08351940846463848
6,2.17549524307251,0.6819066926836967,42.72727272727273,31.21212121212121,0.7400437278628762,0.3201883377618103,0.11428992218866665
7,2.1419654190540314,0.6930125102400779,40.90909090909091,29.696969696969695,0.7845375915117785,0.3303620984040522,0.014018547507496686
8,2.1290974020957947,0.7130036681890488,40.303030303030305,22.727272727272727,0.9206882265047571,0.35573058326320706,0.16896499073590437
9,2.139907515048981,0.6963524535298348,39.09090909090909,33.333333333333336,0.6857745143259579,0.30834618070598885,0.02941425033950399
10,2.0942448735237122,0.6931471824645996,41.21212121212121,35.75757575757576,1.0552988640051337,0.3704100247187867,1.2544395645582218e-10
11,2.0724711656570434,0.6931471824645996,46.36363636363637,28.181818181818183,0.9721357322974207,0.4007426841613982,5.210235316053145e-12
12,2.0471303880214693,0.6931471824645996,50.303030303030305,25.757575757575758,1.181145564965479,0.38668516069462683,9.656781171161193e-12
13,2.034480932354927,0.6931471824645996,49.09090909090909,27.272727272727273,1.2373919149218877,0.4165466666261405,2.1642580136608942e-12
14,2.016526573896408,0.6931471824645996,50.0,27.87878787878788,1.2564094973273994,0.4258417562976676,1.0873967455105575e-12
15,2.0041696667671203,0.6931471824645996,45.45454545454545,30.90909090909091,1.1746343719160397,0.43536541894713154,6.690058526227373e-13
16,1.9998069614171983,0.6931471824645996,51.21212121212121,32.121212121212125,1.4434153821188955,0.44238415402936093,2.8418806347224143e-12
17,1.9833981812000274,0.6931471824645996,50.60606060606061,26.363636363636363,1.2552961118666164,0.4372997975569697,8.637514912606762e-13
18,1.9828715771436691,0.6931471824645996,51.81818181818182,25.454545454545453,1.3812115295222762,0.46199013473509226,1.739378562782908e-11
19,1.9707702428102494,0.6931471824645996,50.90909090909091,25.151515151515152,1.3550252488368628,0.4385730664771776,6.721832700330403e-13
20,1.9705595910549163,0.6931471824645996,52.42424242424242,28.181818181818183,1.3625761122426305,0.45006549982635236,2.4991002103956026e-13
21,1.9708716958761214,0.6931471824645996,49.696969696969695,30.303030303030305,1.3142049383758276,0.44475896034347856,9.820636405574421e-13
22,1.9656134217977523,0.6931471824645996,53.333333333333336,27.575757575757574,1.4736087027205753,0.45228158175919003,2.3797835700721127e-13
23,1.9522968858480454,0.6931471824645996,52.42424242424242,23.939393939393938,1.3372194555836392,0.4460040960969289,6.917469754833957e-11
24,1.9510757446289062,0.6931471824645996,50.90909090909091,24.545454545454547,1.2019857895207127,0.4359039494457865,1.1180778732154396e-12
25,1.9506732374429703,0.6931471824645996,57.878787878787875,27.575757575757574,1.3793579132326053,0.46154156455213774,2.130200550777021e-12
26,1.9489270836114883,0.6931471824645996,54.84848484848485,24.848484848484848,1.4094756208147372,0.44691785831931063,1.2969545012452235e-12
27,1.945809257030487,0.6931471824645996,52.42424242424242,26.96969696969697,1.309454831830023,0.4474897806301389,3.629314578399708e-11
28,1.9421794652938842,0.6931471824645996,53.93939393939394,29.696969696969695,1.497025277208176,0.43945704314758965,1.0080373383640066e-13
29,1.9411387205123902,0.6931471824645996,55.15151515151515,27.272727272727273,1.3596827794740332,0.46657537050319914,2.5004758198474512e-11
30,1.9326140016317368,0.6931471824645996,52.121212121212125,25.454545454545453,1.267002695408984,0.4524335552220472,1.0967574158002693e-13
31,1.9307066977024079,0.6931471824645996,53.03030303030303,25.151515151515152,1.2449269500633686,0.4285148656836726,1.2988681602014252e-13
32,1.9307969689369202,0.6931471824645996,53.333333333333336,29.696969696969695,1.2991830106302773,0.4684199344682499,5.6732772149286456e-14
33,1.934950390458107,0.6931471824645996,56.06060606060606,25.151515151515152,1.4021630352606806,0.4577925536043665,5.426752662628301e-13
