epoch,classification_loss,adversarial_loss,source_accuracy,target_accuracy,feature_extractor_grad_norm,classifier_grad_norm,discriminator_grad_norm
1,2.2864481270313264,0.6934443026781082,16.060606060606062,14.285714285714286,0.24621829192759193,0.21343552370373192,0.013729194911812806
2,2.252187266945839,0.6907374240458012,27.575757575757574,21.27659574468085,0.36893553225739867,0.28393177753423343,0.03961253242100905
3,2.218892776966095,0.6930647425353527,29.393939393939394,25.53191489361702,0.49978176431314314,0.32012590979743677,0.00843232164502456
4,2.1854897409677507,0.6931373625993729,36.36363636363637,29.78723404255319,0.6807165586832307,0.37611776661316615,0.00028199317963021237
5,2.146313464641571,0.6931349076330662,42.42424242424242,33.73860182370821,0.8202736492508201,0.4284320384420224,0.00032989668515435956
6,2.096617266535759,0.6931350320577622,45.45454545454545,30.699088145896656,1.1641796900659998,0.494984050628104,0.0003428840631404003
7,2.05833580493927,0.6931237004697323,49.09090909090909,34.04255319148936,1.2698628538431245,0.5354445723084532,0.0004984304967525359
8,2.042989468574524,0.684300760179758,45.15151515151515,35.56231003039514,1.229530852084266,0.5196114668282187,0.08131549581052609
9,2.0403428450226784,0.6888890154659748,50.303030303030305,33.43465045592705,1.2574046215688217,0.5287151770515786,0.09755119429765981
10,2.024467687308788,0.6930730395019055,52.42424242424242,37.38601823708207,1.1673759570356153,0.532127763864929,0.0016578081107045024
11,2.0050452455878256,0.6931470602750778,56.06060606060606,36.170212765957444,1.2943886842712191,0.5483258093881371,3.68437636708134e-06
12,1.9985803931951522,0.6931467033922672,51.515151515151516,37.38601823708207,1.2760458857959702,0.5661416835244082,1.518959675149997e-05
13,1.981283313035965,0.693147037178278,53.03030303030303,34.954407294832826,1.237225117002858,0.5538670293997336,4.970420296185588e-06
14,1.978191503882408,0.6931469351053238,52.42424242424242,37.08206686930091,1.1824466519430676,0.545732407537852,1.229271847994006e-05
15,1.974410592019558,0.6931471236050128,53.63636363636363,30.3951367781155,1.2702315185449284,0.5600208042876147,2.0619373919302615e-06
16,1.9724654674530029,0.6931471161544323,51.515151515151516,31.914893617021278,1.387277848260116,0.5800507529037673,2.5909157499879685e-06
17,1.9589834034442901,0.6931470178067685,53.63636363636363,35.56231003039514,1.3159411309651972,0.5620039877513963,5.927269032628446e-06
18,1.9633714005351066,0.6931469306349755,52.72727272727273,41.03343465045592,1.3353365433613935,0.56840521146509,8.073236024708227e-06
19,1.955226682126522,0.6931471168994904,54.54545454545455,35.86626139817629,1.3050528635889704,0.5747976498233905,2.330052179762488e-06
20,1.9501561924815178,0.6931469887495041,52.121212121212125,41.03343465045592,1.2237056140626088,0.5666712333783814,8.084861117591773e-06
21,1.9546381548047065,0.6931470632553101,55.75757575757576,36.474164133738604,1.3238943694761438,0.5639282262076892,4.0183883677985185e-06
22,1.9481686443090438,0.6931471362709999,55.75757575757576,38.297872340425535,1.341876468544248,0.551234757403664,1.5439257397207812e-06
23,1.9412537544965744,0.6931470967829227,51.21212121212121,38.297872340425535,1.2707011338409828,0.557431157486101,3.6451643229703828e-06
24,1.9360729888081551,0.6931471407413483,56.36363636363637,39.51367781155015,1.3397005851462875,0.5554828646701855,1.356486536217174e-06
25,1.933681209385395,0.693147112429142,56.666666666666664,34.954407294832826,1.3475843472324853,0.5707693729068458,2.056656007961438e-06
26,1.9329987704753875,0.693147124350071,49.39393939393939,43.161094224924014,1.3673546796198595,0.5742303508922874,2.0540707891497755e-06
27,1.931879061460495,0.6931468933820725,54.24242424242424,41.33738601823708,1.3136821396003309,0.5743957984802488,1.0030815835273394e-05
28,1.9248642474412918,0.6931469440460205,54.54545454545455,37.08206686930091,1.2600666968900296,0.5675743511672906,7.5706354999173105e-06
29,1.920894593000412,0.6931471526622772,56.36363636363637,44.37689969604863,1.2514073422588532,0.5695438272216788,8.458393928318981e-07
30,1.9150270611047744,0.6931470669806004,56.96969696969697,36.474164133738604,1.3585685226003166,0.555144820037672,3.880279884162e-06
31,1.9193249881267547,0.6931471288204193,56.666666666666664,39.817629179331306,1.2367933333558903,0.5765013034236952,1.8273321542358815e-06
32,1.922461450099945,0.6931471094489098,56.666666666666664,36.77811550151976,1.3215644601227012,0.5842376447259279,3.475875117136002e-06
33,1.915223316848278,0.6931469611823559,55.15151515151515,41.33738601823708,1.3247523044578433,0.585074361496426,1.0897226394966573e-05
34,1.9127294555306436,0.6931471325457096,58.18181818181818,42.24924012158055,1.2985058195679857,0.5712733725002485,1.4157466562864146e-06
35,1.9114731550216675,0.6931471176445484,55.75757575757576,36.474164133738604,1.2440659276040598,0.554337446062671,2.4996133805701667e-06
36,1.9127350449562073,0.6931471392512322,56.96969696969697,40.121580547112465,1.2958399575480197,0.5618146388156144,1.678033336495279e-06
37,1.906477005779743,0.6931471407413483,56.36363636363637,39.817629179331306,1.1838122345743787,0.5284384885455837,1.4777521614155354e-06
38,1.9059867143630982,0.6931469015777111,55.75757575757576,41.03343465045592,1.2527305898655132,0.5659959324057847,1.5190233156165963e-05
39,1.903004425764084,0.6931471191346645,55.45454545454545,37.38601823708207,1.2322646382237337,0.5553133349861291,2.4315919624609003e-06
40,1.9085157662630081,0.6931471459567546,53.93939393939394,40.42553191489362,1.2881872821319296,0.5820114266999709,1.23593045828634e-06
41,1.9050682708621025,0.6931469887495041,57.878787878787875,40.72948328267477,1.2617616627184927,0.563375290880994,8.079297376820956e-06
42,1.9016071170568467,0.6931471519172192,59.39393939393939,37.38601823708207,1.2698941471627239,0.5726637710283166,1.049296528365111e-06
