epoch,classification_loss,adversarial_loss,source_accuracy,target_accuracy,feature_extractor_grad_norm,classifier_grad_norm,discriminator_grad_norm
1,2.290731519460678,0.6939545646309853,20.303030303030305,21.818181818181817,0.14480597277882662,0.14265235934074,0.024154074139817912
2,2.255007016658783,0.6830304771661758,25.757575757575758,18.484848484848484,0.27308595132322366,0.20684635741133278,0.08737821452416908
3,2.231540936231613,0.6931860148906708,27.87878787878788,23.939393939393938,0.3902564846827182,0.22573074825749742,0.01449847014558327
4,2.200839549303055,0.7355070352554322,33.03030303030303,19.393939393939394,0.7470348476461595,0.27112086381519673,0.0965005497384186
5,2.190791964530945,0.7580388054251671,34.84848484848485,28.78787878787879,0.9404441981107631,0.2925882585621832,0.1910090912293169
6,2.1474461376667024,0.6931471809744835,39.696969696969695,23.636363636363637,0.989443149424261,0.30451457222594075,1.3954181677361437e-07
7,2.1262026906013487,0.6931471824645996,39.09090909090909,25.151515151515152,1.4337844626549408,0.3648230616288161,2.559701804111627e-08
8,2.0927426517009735,0.6931471824645996,45.15151515151515,20.606060606060606,1.1912635044529059,0.3563496779360387,1.3380517807134157e-08
9,2.064939147233963,0.6931471824645996,47.57575757575758,22.424242424242426,1.116472215843013,0.35815726398413283,1.1467482453857706e-08
10,2.0495218217372893,0.6931471824645996,48.484848484848484,21.818181818181817,1.3386984864190228,0.3628846770761277,5.7506503333572575e-09
11,2.049039840698242,0.6931471824645996,49.39393939393939,21.515151515151516,1.6385704962329832,0.4220498291871227,6.6966574604589274e-09
12,2.020535111427307,0.6931471824645996,49.39393939393939,22.727272727272727,1.394430431448908,0.4185503222657214,2.969926629828322e-09
13,2.0164942324161528,0.6931471824645996,48.18181818181818,23.03030303030303,1.477005312706063,0.41541698376657576,5.340776996664601e-09
14,2.0023113250732423,0.6931471824645996,49.39393939393939,22.424242424242426,1.4812135156953656,0.42315030791541075,5.2870756866085685e-09
15,1.9973380625247956,0.6931471824645996,51.21212121212121,22.12121212121212,1.5799560798756396,0.4370344964803404,7.044341490799551e-09
16,1.9794242471456527,0.6931471824645996,48.18181818181818,19.393939393939394,1.3657184356954402,0.4189890930705246,1.6817842488038045e-09
17,1.977410328388214,0.6931471824645996,54.54545454545455,25.454545454545453,1.468470020702909,0.43222023361034345,5.736315179307606e-09
18,1.972741812467575,0.6931471824645996,51.515151515151516,22.727272727272727,1.3612370784814865,0.4319643788798596,8.998568153079422e-10
19,1.969676211476326,0.6931471824645996,53.93939393939394,27.87878787878788,1.442454108591736,0.44238508259200005,1.8137453830589428e-09
20,1.9660758882761002,0.6931471824645996,52.42424242424242,26.363636363636363,1.4700090426168642,0.43674269607304295,8.041577033713041e-10
21,1.962188619375229,0.6931471824645996,55.45454545454545,26.666666666666668,1.4187060699908587,0.42543378568647017,3.326319728863089e-09
22,1.9490264534950257,0.6931471824645996,52.42424242424242,22.727272727272727,1.4375081328439128,0.41668622632056324,7.332756062930469e-10
23,1.9496515840291977,0.6931471824645996,55.15151515151515,28.181818181818183,1.411277907320293,0.4281845988280023,2.678455646495808e-10
24,1.9460631340742112,0.6931471824645996,54.84848484848485,27.272727272727273,1.4545352825702405,0.4362704787920785,2.1537893551728448e-10
25,1.9465442687273025,0.6931471824645996,51.81818181818182,25.454545454545453,1.478940352025084,0.4169420643229465,2.049997796813603e-10
26,1.9407747864723206,0.6931471824645996,53.93939393939394,24.545454545454547,1.4193126612904483,0.4158507445390212,4.5319742539958273e-10
27,1.9414835005998612,0.6931471824645996,53.03030303030303,28.484848484848484,1.4087830504844512,0.4245108764089358,2.968102387455397e-10
28,1.9381427377462388,0.6931471824645996,54.24242424242424,27.575757575757574,1.245953061562244,0.42662668264363124,3.1879481925677606e-10
29,1.9358287036418915,0.6931471824645996,52.121212121212125,22.12121212121212,1.442468517775702,0.43047858704040615,4.167325798733437e-09
30,1.9292612820863724,0.6931471824645996,54.54545454545455,24.848484848484848,1.3167819233668614,0.44085977933278564,4.999775767795313e-10
31,1.934081134200096,0.6931471824645996,54.54545454545455,27.272727272727273,1.349925383419964,0.4432804991552586,2.1635351988189042e-10
32,1.9201067745685578,0.6931471824645996,55.45454545454545,30.303030303030305,1.3148753334701162,0.41915035072614987,1.2804841589673904e-10
33,1.9223321199417114,0.6931471824645996,56.36363636363637,27.272727272727273,1.4620767112875857,0.43525768383556274,2.539702983084039e-10
34,1.9193734973669052,0.6931471824645996,52.121212121212125,27.575757575757574,1.432806086610386,0.42360464636652617,1.0800080488745327e-10
35,1.9191119402647019,0.6931471824645996,56.36363636363637,31.21212121212121,1.2991312645237583,0.4298927869826019,1.0849022813319969e-10
36,1.9143504559993745,0.6931471824645996,54.24242424242424,26.363636363636363,1.2445499585434554,0.4278514352004291,1.9032747441760692e-10
37,1.9155485868453979,0.6931471824645996,53.333333333333336,25.757575757575758,1.2789248000569657,0.42313289256778647,5.810273693986348e-10
38,1.9140478819608688,0.6931471824645996,56.96969696969697,31.21212121212121,1.2349865970909075,0.40945001507521417,1.8922460873623018e-10
39,1.9030571222305297,0.6931471824645996,55.75757575757576,31.515151515151516,1.2134997754899355,0.4117804558180132,1.0324499910401432e-10
40,1.915477705001831,0.6931471824645996,52.72727272727273,26.363636363636363,1.2922291704335334,0.4541467029953813,4.729770847490678e-10
41,1.904456651210785,0.6931471824645996,56.666666666666664,30.606060606060606,1.3037100688578718,0.4105305678847504,3.152126071578022e-10
42,1.9087201178073883,0.6931471824645996,53.03030303030303,27.87878787878788,1.5055063470398422,0.43354334855487087,1.8521025348598814e-10
43,1.906666487455368,0.6931471824645996,56.06060606060606,28.484848484848484,1.349868319244198,0.42726176330013577,1.0174030969849237e-10
44,1.9030423402786254,0.6931471824645996,56.666666666666664,26.666666666666668,1.4408036404438505,0.4210490941922673,9.905485685909132e-11
45,1.9019873857498169,0.6931471824645996,56.36363636363637,30.303030303030305,1.2881381265914897,0.43424093978947315,7.885428825060909e-11
46,1.9013981372117996,0.6931471824645996,57.27272727272727,27.272727272727273,1.1878696414580452,0.4269144559714477,1.3429698938038252e-10
47,1.8942038536071777,0.6931471824645996,56.96969696969697,29.696969696969695,1.2247803058687439,0.4172119323575475,8.100692573494341e-11
48,1.902616459131241,0.6931471824645996,54.24242424242424,28.484848484848484,1.605340212165655,0.43825829193671106,1.216243120563219e-10
49,1.898432621359825,0.6931471824645996,58.78787878787879,27.87878787878788,1.3633854678400168,0.4334266552452154,7.765632292076624e-11
50,1.8967558532953261,0.6931471824645996,51.81818181818182,30.606060606060606,1.3573144303003826,0.4241549466115929,2.2272942899810955e-10
51,1.9037983179092408,0.6931471824645996,57.878787878787875,30.606060606060606,1.2886441638273909,0.43319045991727656,2.963467983934209e-10
52,1.8865299671888351,0.6931471824645996,58.78787878787879,30.303030303030305,1.354204179583633,0.43471753460647716,1.0220078426007523e-10
53,1.8897644817829131,0.6931471824645996,55.75757575757576,28.181818181818183,1.3499328192688145,0.4210528343124394,8.500498925587133e-10
54,1.884413442015648,0.6931471824645996,57.27272727272727,30.90909090909091,1.2477451371150061,0.42158695489895026,9.330762820662306e-11
55,1.8843741923570634,0.6931471824645996,59.696969696969695,31.515151515151516,1.2996964477244832,0.43570607675544837,1.1435312039433688e-10
56,1.8845010250806808,0.6931471824645996,59.696969696969695,32.72727272727273,1.2535911222270122,0.41521048647644837,8.390106786589403e-11
57,1.8869545847177505,0.6931471824645996,55.75757575757576,30.0,1.4722618978961513,0.43981005427925124,1.5873891675691879e-10
58,1.8896620243787765,0.6931471824645996,54.84848484848485,27.272727272727273,1.4879283203542186,0.42931403785993866,6.422188840860113e-11
